"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Scott",-56.33,"Shallow Water",1931-10-25,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"2","Scott",-56.33,"Shallow Water",1931-10-30,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"3","Scott",-56.36,"Shallow Water",1931-11-05,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"4","Scott",-56.37,"Shallow Water",1931-11-10,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"5","Scott",-56.37,"Shallow Water",1931-11-15,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"6","Scott",-56.33,"Shallow Water",1931-11-20,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"7","Scott",-56.34,"Shallow Water",1931-11-25,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"8","Scott",-56.32,"Shallow Water",1931-11-30,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"9","Scott",-56.32,"Shallow Water",1931-12-05,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"10","Scott",-56.32,"Shallow Water",1931-12-10,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"11","Scott",-56.3,"Shallow Water",1931-12-15,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"12","Scott",-56.3,"Shallow Water",1931-12-20,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"13","Scott",-56.29,"Shallow Water",1931-12-25,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
"14","Scott",-56.22,"Shallow Water",1931-12-30,382013100583901,171,20,c(-100.978934, 38.336792),"1931","71-0",-100.978934,38.336792
