"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Sumner",-13.09,NA,1955-02-08,372751097140501,191,30,c(-97.235169, 37.464513),"1955","71-0",-97.235169,37.464513
"2","Sumner",-13.3,NA,1955-04-25,372751097140501,191,30,c(-97.235169, 37.464513),"1955","71-0",-97.235169,37.464513
"3","Sumner",-11.77,NA,1955-06-03,372751097140501,191,30,c(-97.235169, 37.464513),"1955","71-0",-97.235169,37.464513
"4","Sumner",-12.22,NA,1955-07-20,372751097140501,191,30,c(-97.235169, 37.464513),"1955","71-0",-97.235169,37.464513
"5","Sumner",-11.14,NA,1955-11-08,372751097140501,191,30,c(-97.235169, 37.464513),"1955","71-0",-97.235169,37.464513
"6","Meade",-12.45,NA,1955-01-05,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"7","Meade",-12.43,NA,1955-01-10,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"8","Meade",-12.4,NA,1955-01-15,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"9","Meade",-12.37,NA,1955-01-20,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"10","Meade",-12.33,NA,1955-01-25,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"11","Meade",-12.32,NA,1955-01-30,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"12","Meade",-12.3,NA,1955-02-05,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"13","Meade",-12.33,NA,1955-02-10,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"14","Meade",-12.29,NA,1955-02-15,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"15","Meade",-12.29,NA,1955-02-20,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"16","Meade",-12.3,NA,1955-02-25,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"17","Meade",-12.35,NA,1955-03-05,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"18","Meade",-12.36,NA,1955-03-10,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"19","Meade",-12.45,NA,1955-03-15,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"20","Meade",-12.52,NA,1955-03-20,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"21","Meade",-12.55,NA,1955-03-25,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"22","Meade",-12.6,NA,1955-03-30,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"23","Meade",-12.71,NA,1955-04-05,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
"24","Meade",-12.77,NA,1955-04-10,372452100153801,119,30,c(-100.262735, 37.417412),"1955","71-0",-100.262735,37.417412
