"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat"
"1","Logan",-144.05,"Monument",1984-07-02,390615101021601,109,11,c(-101.03713, 39.103208),"1984","215-144",-101.03713,39.103208
"2","Logan",-143.3,"Monument",1985-01-07,390615101021601,109,11,c(-101.03713, 39.103208),"1985","143-72",-101.03713,39.103208
"3","Logan",-143.77,"Monument",1986-01-08,390615101021601,109,11,c(-101.03713, 39.103208),"1986","143-72",-101.03713,39.103208
"4","Logan",-143.92,"Monument",1987-01-04,390615101021601,109,11,c(-101.03713, 39.103208),"1987","143-72",-101.03713,39.103208
"5","Logan",-143.65,"Monument",1988-01-14,390615101021601,109,11,c(-101.03713, 39.103208),"1988","143-72",-101.03713,39.103208
"6","Logan",-144.24,"Monument",1989-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"1989","215-144",-101.03713,39.103208
"7","Logan",-144.34,"Monument",1990-01-08,390615101021601,109,11,c(-101.03713, 39.103208),"1990","215-144",-101.03713,39.103208
"8","Logan",-144.14,"Monument",1991-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"1991","215-144",-101.03713,39.103208
"9","Logan",-142.04,"Monument",1992-01-16,390615101021601,109,11,c(-101.03713, 39.103208),"1992","143-72",-101.03713,39.103208
"10","Logan",-144.74,"Monument",1993-01-26,390615101021601,109,11,c(-101.03713, 39.103208),"1993","215-144",-101.03713,39.103208
"11","Logan",-144.09,"Monument",1994-01-05,390615101021601,109,11,c(-101.03713, 39.103208),"1994","215-144",-101.03713,39.103208
"12","Logan",-143.64,"Monument",1994-12-27,390615101021601,109,11,c(-101.03713, 39.103208),"1994","143-72",-101.03713,39.103208
"13","Logan",-144.68,"Monument",1996-01-04,390615101021601,109,11,c(-101.03713, 39.103208),"1996","215-144",-101.03713,39.103208
"14","Logan",-144.74,"Monument",1998-01-06,390615101021601,109,11,c(-101.03713, 39.103208),"1998","215-144",-101.03713,39.103208
"15","Logan",-144.09,"Monument",1999-01-11,390615101021601,109,11,c(-101.03713, 39.103208),"1999","215-144",-101.03713,39.103208
"16","Logan",-144.38,"Monument",2000-01-07,390615101021601,109,11,c(-101.03713, 39.103208),"2000","215-144",-101.03713,39.103208
"17","Logan",-144.27,"Monument",2001-01-10,390615101021601,109,11,c(-101.03713, 39.103208),"2001","215-144",-101.03713,39.103208
"18","Logan",-143.82,"Monument",2002-01-11,390615101021601,109,11,c(-101.03713, 39.103208),"2002","143-72",-101.03713,39.103208
"19","Logan",-144.17,"Monument",2004-01-09,390615101021601,109,11,c(-101.03713, 39.103208),"2004","215-144",-101.03713,39.103208
"20","Logan",-143.66,"Monument",2005-01-08,390615101021601,109,11,c(-101.03713, 39.103208),"2005","143-72",-101.03713,39.103208
"21","Logan",-143.81,"Monument",2006-01-11,390615101021601,109,11,c(-101.03713, 39.103208),"2006","143-72",-101.03713,39.103208
"22","Logan",-144.03,"Monument",2007-02-24,390615101021601,109,11,c(-101.03713, 39.103208),"2007","215-144",-101.03713,39.103208
"23","Logan",-145.09,"Monument",2008-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2008","215-144",-101.03713,39.103208
"24","Logan",-144.6,"Monument",2009-01-04,390615101021601,109,11,c(-101.03713, 39.103208),"2009","215-144",-101.03713,39.103208
"25","Logan",-143.39,"Monument",2010-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2010","143-72",-101.03713,39.103208
"26","Logan",-143.92,"Monument",2010-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2010","143-72",-101.03713,39.103208
"27","Logan",-144.23,"Monument",2011-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2011","215-144",-101.03713,39.103208
"28","Logan",-144.88,"Monument",2012-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2012","215-144",-101.03713,39.103208
"29","Logan",-144.03,"Monument",2013-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2013","215-144",-101.03713,39.103208
"30","Logan",-143.5,"Monument",2014-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2014","143-72",-101.03713,39.103208
"31","Logan",-143.19,"Monument",2015-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2015","143-72",-101.03713,39.103208
"32","Logan",-143.09,"Monument",2016-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2016","143-72",-101.03713,39.103208
"33","Logan",-143.4,"Monument",2017-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2017","143-72",-101.03713,39.103208
"34","Logan",-142.67,"Monument",2018-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2018","143-72",-101.03713,39.103208
"35","Logan",-142.69,"Monument",2019-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2019","143-72",-101.03713,39.103208
"36","Logan",-142.94,"Monument",2020-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2020","143-72",-101.03713,39.103208
"37","Logan",-142.64,"Monument",2021-01-04,390615101021601,109,11,c(-101.03713, 39.103208),"2021","143-72",-101.03713,39.103208
"38","Logan",-142.86,"Monument",2022-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2022","143-72",-101.03713,39.103208
"39","Logan",-142.78,"Monument",2023-01-03,390615101021601,109,11,c(-101.03713, 39.103208),"2023","143-72",-101.03713,39.103208
"40","Logan",-142.93,"Monument",2024-01-02,390615101021601,109,11,c(-101.03713, 39.103208),"2024","143-72",-101.03713,39.103208
"41","Logan",-101,"Oakley SW",1970-05-01,390521100542901,109,11,c(-100.909327, 39.089688),"1970","143-72",-100.909327,39.089688
"42","Logan",-99.65,"Oakley SW",1975-03-13,390521100542901,109,11,c(-100.909327, 39.089688),"1975","143-72",-100.909327,39.089688
"43","Logan",-101.16,"Oakley SW",1975-06-26,390521100542901,109,11,c(-100.909327, 39.089688),"1975","143-72",-100.909327,39.089688
"44","Logan",-106.56,"Oakley SW",1975-09-17,390521100542901,109,11,c(-100.909327, 39.089688),"1975","143-72",-100.909327,39.089688
"45","Logan",-99.46,"Oakley SW",1976-01-07,390521100542901,109,11,c(-100.909327, 39.089688),"1976","143-72",-100.909327,39.089688
"46","Logan",-99.5,"Oakley SW",1976-03-18,390521100542901,109,11,c(-100.909327, 39.089688),"1976","143-72",-100.909327,39.089688
"47","Logan",-100.14,"Oakley SW",1976-06-09,390521100542901,109,11,c(-100.909327, 39.089688),"1976","143-72",-100.909327,39.089688
"48","Logan",-103.43,"Oakley SW",1976-09-15,390521100542901,109,11,c(-100.909327, 39.089688),"1976","143-72",-100.909327,39.089688
"49","Logan",-101.4,"Oakley SW",1977-01-06,390521100542901,109,11,c(-100.909327, 39.089688),"1977","143-72",-100.909327,39.089688
"50","Logan",-102.42,"Oakley SW",1977-06-08,390521100542901,109,11,c(-100.909327, 39.089688),"1977","143-72",-100.909327,39.089688
"51","Logan",-103.42,"Oakley SW",1977-09-08,390521100542901,109,11,c(-100.909327, 39.089688),"1977","143-72",-100.909327,39.089688
"52","Logan",-101.63,"Oakley SW",1978-01-13,390521100542901,109,11,c(-100.909327, 39.089688),"1978","143-72",-100.909327,39.089688
"53","Logan",-101.26,"Oakley SW",1978-03-09,390521100542901,109,11,c(-100.909327, 39.089688),"1978","143-72",-100.909327,39.089688
"54","Logan",-101.88,"Oakley SW",1978-06-09,390521100542901,109,11,c(-100.909327, 39.089688),"1978","143-72",-100.909327,39.089688
"55","Logan",-102.92,"Oakley SW",1979-01-06,390521100542901,109,11,c(-100.909327, 39.089688),"1979","143-72",-100.909327,39.089688
"56","Logan",-102.34,"Oakley SW",1979-02-22,390521100542901,109,11,c(-100.909327, 39.089688),"1979","143-72",-100.909327,39.089688
"57","Logan",-102.69,"Oakley SW",1979-06-06,390521100542901,109,11,c(-100.909327, 39.089688),"1979","143-72",-100.909327,39.089688
"58","Logan",-102.97,"Oakley SW",1979-09-06,390521100542901,109,11,c(-100.909327, 39.089688),"1979","143-72",-100.909327,39.089688
"59","Logan",-102.42,"Oakley SW",1980-01-07,390521100542901,109,11,c(-100.909327, 39.089688),"1980","143-72",-100.909327,39.089688
"60","Logan",-101.91,"Oakley SW",1980-03-12,390521100542901,109,11,c(-100.909327, 39.089688),"1980","143-72",-100.909327,39.089688
"61","Logan",-101.89,"Oakley SW",1980-06-05,390521100542901,109,11,c(-100.909327, 39.089688),"1980","143-72",-100.909327,39.089688
"62","Logan",-107.12,"Oakley SW",1980-09-10,390521100542901,109,11,c(-100.909327, 39.089688),"1980","143-72",-100.909327,39.089688
"63","Logan",-102.93,"Oakley SW",1981-01-05,390521100542901,109,11,c(-100.909327, 39.089688),"1981","143-72",-100.909327,39.089688
"64","Logan",-110.8,"Oakley SW",1981-06-10,390521100542901,109,11,c(-100.909327, 39.089688),"1981","143-72",-100.909327,39.089688
"65","Logan",-103.12,"Oakley SW",1981-09-16,390521100542901,109,11,c(-100.909327, 39.089688),"1981","143-72",-100.909327,39.089688
"66","Logan",-103.05,"Oakley SW",1982-01-07,390521100542901,109,11,c(-100.909327, 39.089688),"1982","143-72",-100.909327,39.089688
"67","Logan",-102.83,"Oakley SW",1982-03-23,390521100542901,109,11,c(-100.909327, 39.089688),"1982","143-72",-100.909327,39.089688
"68","Logan",-103.25,"Oakley SW",1982-06-15,390521100542901,109,11,c(-100.909327, 39.089688),"1982","143-72",-100.909327,39.089688
