"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Meade",-241.26,"Kismet NE",2004-01-05,371116100353601,119,33,c(-100.594315, 37.18826),"2004","287-216",-100.594315,37.18826,266.4899292,"263-328"
"2","Meade",-242.15,"Kismet NE",2005-01-11,371116100353601,119,33,c(-100.594315, 37.18826),"2005","287-216",-100.594315,37.18826,266.4899292,"263-328"
"3","Meade",-244.4,"Kismet NE",2006-01-08,371116100353601,119,33,c(-100.594315, 37.18826),"2006","287-216",-100.594315,37.18826,266.4899292,"263-328"
"4","Meade",-247.38,"Kismet NE",2007-01-23,371116100353601,119,33,c(-100.594315, 37.18826),"2007","287-216",-100.594315,37.18826,266.4899292,"263-328"
"5","Meade",-249.85,"Kismet NE",2008-01-08,371116100353601,119,33,c(-100.594315, 37.18826),"2008","287-216",-100.594315,37.18826,266.4899292,"263-328"
"6","Meade",-254.23,"Kismet NE",2009-01-08,371116100353601,119,33,c(-100.594315, 37.18826),"2009","287-216",-100.594315,37.18826,266.4899292,"263-328"
"7","Meade",-29,NA,1939-07-01,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"8","Meade",-29.05,NA,1939-07-15,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"9","Meade",-29.28,NA,1939-08-02,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"10","Meade",-29.44,NA,1939-09-05,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"11","Meade",-29.49,NA,1939-09-29,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"12","Meade",-29.3,NA,1939-12-14,372743100162501,119,30,c(-100.276361, 37.464943),"1939","71-0",-100.276361,37.464943,190.1746521,"132-197"
"13","Meade",-29.3,NA,1940-02-14,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"14","Meade",-29.3,NA,1940-03-21,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"15","Meade",-29.24,NA,1940-04-20,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"16","Meade",-29.07,NA,1940-05-22,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"17","Meade",-28.99,NA,1940-06-20,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"18","Meade",-29,NA,1940-07-23,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"19","Meade",-29.98,NA,1940-08-17,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"20","Meade",-29.35,NA,1940-09-20,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"21","Meade",-29.35,NA,1940-10-28,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"22","Meade",-29.39,NA,1940-11-19,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"23","Meade",-29.31,NA,1940-12-20,372743100162501,119,30,c(-100.276361, 37.464943),"1940","71-0",-100.276361,37.464943,190.1746521,"132-197"
"24","Meade",-29.28,NA,1941-01-21,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"25","Meade",-29.28,NA,1941-03-18,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"26","Meade",-29.75,NA,1941-04-22,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"27","Meade",-29.2,NA,1941-05-16,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"28","Meade",-29.15,NA,1941-06-11,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"29","Meade",-29.01,NA,1941-07-15,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"30","Meade",-28.91,NA,1941-08-07,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"31","Meade",-28.99,NA,1941-09-10,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"32","Meade",-28.99,NA,1941-10-09,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"33","Meade",-28.97,NA,1941-11-07,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"34","Meade",-28.79,NA,1941-12-03,372743100162501,119,30,c(-100.276361, 37.464943),"1941","71-0",-100.276361,37.464943,190.1746521,"132-197"
"35","Meade",-28.83,NA,1942-01-06,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"36","Meade",-28.77,NA,1942-02-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"37","Meade",-28.74,NA,1942-03-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"38","Meade",-28.78,NA,1942-04-01,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"39","Meade",-28.75,NA,1942-05-12,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"40","Meade",-28.74,NA,1942-06-03,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"41","Meade",-28.69,NA,1942-07-01,372743100162501,119,30,c(-100.276361, 37.464943),"1942","71-0",-100.276361,37.464943,190.1746521,"132-197"
"42","Meade",-35.99,NA,1965-01-28,372743100162501,119,30,c(-100.276361, 37.464943),"1965","71-0",-100.276361,37.464943,190.1746521,"132-197"
"43","Meade",-34.76,NA,1966-01-17,372743100162501,119,30,c(-100.276361, 37.464943),"1966","71-0",-100.276361,37.464943,190.1746521,"132-197"
"44","Meade",-36.4,NA,1967-01-23,372743100162501,119,30,c(-100.276361, 37.464943),"1967","71-0",-100.276361,37.464943,190.1746521,"132-197"
"45","Meade",-38.9,NA,1968-01-15,372743100162501,119,30,c(-100.276361, 37.464943),"1968","71-0",-100.276361,37.464943,190.1746521,"132-197"
"46","Meade",-41.3,NA,1969-01-23,372743100162501,119,30,c(-100.276361, 37.464943),"1969","71-0",-100.276361,37.464943,190.1746521,"132-197"
"47","Meade",-39.3,NA,1970-01-22,372743100162501,119,30,c(-100.276361, 37.464943),"1970","71-0",-100.276361,37.464943,190.1746521,"132-197"
"48","Meade",-39.9,NA,1971-01-20,372743100162501,119,30,c(-100.276361, 37.464943),"1971","71-0",-100.276361,37.464943,190.1746521,"132-197"
"49","Meade",-44,NA,1972-01-19,372743100162501,119,30,c(-100.276361, 37.464943),"1972","71-0",-100.276361,37.464943,190.1746521,"132-197"
"50","Meade",-44,NA,1973-01-24,372743100162501,119,30,c(-100.276361, 37.464943),"1973","71-0",-100.276361,37.464943,190.1746521,"132-197"
"51","Meade",-44.2,NA,1974-01-16,372743100162501,119,30,c(-100.276361, 37.464943),"1974","71-0",-100.276361,37.464943,190.1746521,"132-197"
"52","Meade",-47.25,NA,1975-01-22,372743100162501,119,30,c(-100.276361, 37.464943),"1975","71-0",-100.276361,37.464943,190.1746521,"132-197"
"53","Meade",-54.17,NA,1976-01-13,372743100162501,119,30,c(-100.276361, 37.464943),"1976","71-0",-100.276361,37.464943,190.1746521,"132-197"
"54","Meade",-68.7,NA,1977-01-11,372743100162501,119,30,c(-100.276361, 37.464943),"1977","71-0",-100.276361,37.464943,190.1746521,"132-197"
"55","Meade",-65.89,NA,1978-01-19,372743100162501,119,30,c(-100.276361, 37.464943),"1978","71-0",-100.276361,37.464943,190.1746521,"132-197"
"56","Meade",-67,NA,1979-02-01,372743100162501,119,30,c(-100.276361, 37.464943),"1979","71-0",-100.276361,37.464943,190.1746521,"132-197"
"57","Meade",-67.56,NA,1980-01-18,372743100162501,119,30,c(-100.276361, 37.464943),"1980","71-0",-100.276361,37.464943,190.1746521,"132-197"
"58","Meade",-70.65,NA,1981-01-13,372743100162501,119,30,c(-100.276361, 37.464943),"1981","71-0",-100.276361,37.464943,190.1746521,"132-197"
"59","Meade",-72.99,NA,1982-01-14,372743100162501,119,30,c(-100.276361, 37.464943),"1982","143-72",-100.276361,37.464943,190.1746521,"132-197"
"60","Meade",-73.88,NA,1983-01-07,372743100162501,119,30,c(-100.276361, 37.464943),"1983","143-72",-100.276361,37.464943,190.1746521,"132-197"
"61","Meade",-74.69,NA,1984-01-11,372743100162501,119,30,c(-100.276361, 37.464943),"1984","143-72",-100.276361,37.464943,190.1746521,"132-197"
"62","Meade",-11.5,NA,1954-04-01,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"63","Meade",-11,NA,1954-04-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"64","Meade",-11.8,NA,1954-04-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"65","Meade",-11.87,NA,1954-05-05,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"66","Meade",-11.88,NA,1954-05-10,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"67","Meade",-11.8,NA,1954-05-15,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"68","Meade",-11.93,NA,1954-05-20,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"69","Meade",-11.98,NA,1954-05-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"70","Meade",-11.89,NA,1954-05-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
