"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-255.05,"ROLLA SE",2012-01-06,370136101360401,129,35,c(-101.600938, 37.025356),"2012","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-157.05,"Liberal",2012-01-06,370023100550801,175,35,c(-100.917644, 37.005856),"2012","215-144",-100.917644,37.005856,479.9810486,"459-525"
"3","Seward",-156.99,"Liberal",2012-01-06,370023100550801,175,35,c(-100.917644, 37.005856),"2012","215-144",-100.917644,37.005856,479.9810486,"459-525"
"4","Morton",-115.39,"ELKHART NORTH",2012-01-06,370217101593801,129,35,c(-101.994048, 37.035692),"2012","143-72",-101.994048,37.035692,66.13626862,"66-131"
"5","Cherokee",-99.48,"BAXTER SPRINGS",2012-03-13,370659094403601,21,34,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"6","Cherokee",-92.8,"BAXTER SPRINGS",2012-06-06,370659094403601,21,34,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"7","Cherokee",-101.5,"BAXTER SPRINGS",2012-09-06,370659094403601,21,34,c(-94.674931, 37.117084),"2012","143-72",-94.674931,37.117084,NA,NA
"8","Pratt",-36.93,"Sun City NE",2012-01-11,372902098473802,151,29,c(-98.793447, 37.48398),"2012","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-36.9,"Sun City NE",2012-04-02,372902098473802,151,29,c(-98.793447, 37.48398),"2012","71-0",-98.793447,37.48398,119.3940887,"66-131"
"10","Pratt",-37.41,"Sun City NE",2012-07-10,372902098473802,151,29,c(-98.793447, 37.48398),"2012","71-0",-98.793447,37.48398,119.3940887,"66-131"
"11","Pratt",-37.47,"Sun City NE",2012-10-04,372902098473802,151,29,c(-98.793447, 37.48398),"2012","71-0",-98.793447,37.48398,119.3940887,"66-131"
"12","Pratt",-36.83,"Sun City NE",2012-01-11,372902098473803,151,29,c(-98.793427, 37.483942),"2012","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Pratt",-36.83,"Sun City NE",2012-04-02,372902098473803,151,29,c(-98.793427, 37.483942),"2012","71-0",-98.793427,37.483942,119.3940887,"66-131"
"14","Pratt",-37.28,"Sun City NE",2012-07-10,372902098473803,151,29,c(-98.793427, 37.483942),"2012","71-0",-98.793427,37.483942,119.3940887,"66-131"
"15","Pratt",-37.47,"Sun City NE",2012-10-04,372902098473803,151,29,c(-98.793427, 37.483942),"2012","71-0",-98.793427,37.483942,119.3940887,"66-131"
"16","Haskell",-315.37,"Sublette",2012-01-03,372916100453401,81,29,c(-100.761626, 37.484684),"2012","359-288",-100.761626,37.484684,191.1691132,"132-197"
"17","Seward",-275.73,"Sublette SW",2012-01-06,371641100594601,175,32,c(-100.996843, 37.278474),"2012","287-216",-100.996843,37.278474,202.8879242,"198-262"
"18","Stevens",-249.71,"WOODS",2012-02-21,370958101055501,189,33,c(-101.103341, 37.162395),"2012","287-216",-101.103341,37.162395,321.0385132,"263-328"
"19","Morton",-98.34,"Rolla NE",2012-01-06,371103101334301,129,33,c(-101.563638, 37.184785),"2012","143-72",-101.563638,37.184785,273.7145386,"263-328"
"20","Morton",-97.98,"Rolla NE",2012-01-06,371103101334301,129,33,c(-101.563638, 37.184785),"2012","143-72",-101.563638,37.184785,273.7145386,"263-328"
"21","Gray",-272.91,"Copeland SE",2012-01-03,373054100354402,69,29,c(-100.597732, 37.514304),"2012","287-216",-100.597732,37.514304,178.2752533,"132-197"
"22","Morton",-237.36,"Shore Airport SE",2012-01-06,372043101363101,129,31,c(-101.610442, 37.344952),"2012","287-216",-101.610442,37.344952,34.85247421,"0-65"
"23","Ford",-49.7,"Minneola",2012-01-19,372906100072002,57,29,c(-100.123595, 37.487889),"2012","71-0",-100.123595,37.487889,147.8143311,"132-197"
"24","Meade",-91.99,"MEADE NE",2012-01-06,372446100160201,119,30,c(-100.270521, 37.416323),"2012","143-72",-100.270521,37.416323,260.5038452,"198-262"
"25","Sumner",-11.81,"CONWAY SPRINGS",2012-12-12,372317097434801,191,31,c(-97.73014, 37.386712),"2012","71-0",-97.73014,37.386712,NA,NA
"26","Stanton",-139.15,"Saunders",2012-01-05,372840102014101,187,29,c(-102.028654, 37.478867),"2012","143-72",-102.028654,37.478867,10,"0-65"
"27","Sumner",-19.99,"NORWICH",2012-12-12,372528097455901,191,30,c(-97.769317, 37.421033),"2012","71-0",-97.769317,37.421033,4.612901688,"0-65"
"28","Stanton",-198.7,"RICHFIELD NE",2012-01-05,372556101454002,187,30,c(-101.761947, 37.43234),"2012","215-144",-101.761947,37.43234,10,"0-65"
"29","Pratt",-54.34,"Isabel",2012-01-11,372818098345503,151,29,c(-98.582033, 37.470795),"2012","71-0",-98.582033,37.470795,110.6722717,"66-131"
"30","Pratt",-54.51,"Isabel",2012-04-02,372818098345503,151,29,c(-98.582033, 37.470795),"2012","71-0",-98.582033,37.470795,110.6722717,"66-131"
"31","Pratt",-55.12,"Isabel",2012-07-10,372818098345503,151,29,c(-98.582033, 37.470795),"2012","71-0",-98.582033,37.470795,110.6722717,"66-131"
"32","Pratt",-55.65,"Isabel",2012-10-04,372818098345503,151,29,c(-98.582033, 37.470795),"2012","71-0",-98.582033,37.470795,110.6722717,"66-131"
