"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-264.5,"ROLLA SE",2015-01-05,370136101360401,129,35,c(-101.600938, 37.025356),"2015","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-164.55,"Liberal",2015-01-05,370023100550801,175,35,c(-100.917644, 37.005856),"2015","215-144",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-119.47,"ELKHART NORTH",2015-01-05,370217101593801,129,35,c(-101.994048, 37.035692),"2015","143-72",-101.994048,37.035692,66.13626862,"66-131"
"4","Cherokee",-100.2,"BAXTER SPRINGS",2015-03-11,370659094403601,21,34,c(-94.674931, 37.117084),"2015","143-72",-94.674931,37.117084,NA,NA
"5","Cherokee",-96.9,"BAXTER SPRINGS",2015-10-21,370659094403601,21,34,c(-94.674931, 37.117084),"2015","143-72",-94.674931,37.117084,NA,NA
"6","Pratt",-38.43,"Sun City NE",2015-01-12,372902098473802,151,29,c(-98.793447, 37.48398),"2015","71-0",-98.793447,37.48398,119.3940887,"66-131"
"7","Pratt",-38.81,"Sun City NE",2015-04-09,372902098473802,151,29,c(-98.793447, 37.48398),"2015","71-0",-98.793447,37.48398,119.3940887,"66-131"
"8","Pratt",-38.95,"Sun City NE",2015-07-10,372902098473802,151,29,c(-98.793447, 37.48398),"2015","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-39.1,"Sun City NE",2015-10-08,372902098473802,151,29,c(-98.793447, 37.48398),"2015","71-0",-98.793447,37.48398,119.3940887,"66-131"
"10","Pratt",-38.69,"Sun City NE",2015-01-12,372902098473803,151,29,c(-98.793427, 37.483942),"2015","71-0",-98.793427,37.483942,119.3940887,"66-131"
"11","Pratt",-38.81,"Sun City NE",2015-04-09,372902098473803,151,29,c(-98.793427, 37.483942),"2015","71-0",-98.793427,37.483942,119.3940887,"66-131"
"12","Pratt",-38.89,"Sun City NE",2015-07-10,372902098473803,151,29,c(-98.793427, 37.483942),"2015","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Pratt",-39.01,"Sun City NE",2015-10-08,372902098473803,151,29,c(-98.793427, 37.483942),"2015","71-0",-98.793427,37.483942,119.3940887,"66-131"
