"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Sumner",-13.1,NA,1954-09-01,372751097140501,191,30,c(-97.235169, 37.464513),"1954","71-0",-97.235169,37.464513,NA,NA
"2","Sumner",-13.1,NA,1954-09-03,372751097140501,191,30,c(-97.235169, 37.464513),"1954","71-0",-97.235169,37.464513,NA,NA
"3","Sumner",-13.61,NA,1954-10-29,372751097140501,191,30,c(-97.235169, 37.464513),"1954","71-0",-97.235169,37.464513,NA,NA
"4","Sumner",-13.88,NA,1954-11-24,372751097140501,191,30,c(-97.235169, 37.464513),"1954","71-0",-97.235169,37.464513,NA,NA
"5","Meade",-11.5,NA,1954-04-01,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"6","Meade",-11,NA,1954-04-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"7","Meade",-11.8,NA,1954-04-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"8","Meade",-11.87,NA,1954-05-05,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"9","Meade",-11.88,NA,1954-05-10,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"10","Meade",-11.8,NA,1954-05-15,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"11","Meade",-11.93,NA,1954-05-20,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"12","Meade",-11.98,NA,1954-05-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"13","Meade",-11.89,NA,1954-05-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"14","Meade",-11.87,NA,1954-06-05,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"15","Meade",-12.07,NA,1954-06-10,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"16","Meade",-12.21,NA,1954-06-15,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"17","Meade",-12.32,NA,1954-06-20,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"18","Meade",-12.48,NA,1954-06-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"19","Meade",-12.76,NA,1954-07-05,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"20","Meade",-12.9,NA,1954-07-10,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"21","Meade",-13.12,NA,1954-07-20,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"22","Meade",-13.19,NA,1954-07-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"23","Meade",-13.28,NA,1954-07-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"24","Meade",-13.37,NA,1954-08-05,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"25","Meade",-13.44,NA,1954-08-10,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"26","Meade",-13.52,NA,1954-08-15,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"27","Meade",-13.77,NA,1954-08-25,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
"28","Meade",-13.77,NA,1954-08-30,372452100153801,119,30,c(-100.262735, 37.417412),"1954","71-0",-100.262735,37.417412,244.6885071,"198-262"
