"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Barber",-12.98,"LAKE CITY",1945-03-15,372023098490401,7,31,c(-98.818168, 37.341698),"1945","71-0",-98.818168,37.341698,NA,NA
"2","Barber",-13.14,"LAKE CITY",1945-06-08,372023098490401,7,31,c(-98.818168, 37.341698),"1945","71-0",-98.818168,37.341698,NA,NA
"3","Barber",-13.94,"LAKE CITY",1945-09-18,372023098490401,7,31,c(-98.818168, 37.341698),"1945","71-0",-98.818168,37.341698,NA,NA
"4","Barber",-13.47,"LAKE CITY",1945-12-20,372023098490401,7,31,c(-98.818168, 37.341698),"1945","71-0",-98.818168,37.341698,NA,NA
"5","Kiowa",-23.35,"Greensburg NE",1945-01-02,374117099193001,97,27,c(-99.327225, 37.689574),"1945","71-0",-99.327225,37.689574,118.9040146,"66-131"
"6","Kiowa",-23.49,"Greensburg NE",1945-03-09,374117099193001,97,27,c(-99.327225, 37.689574),"1945","71-0",-99.327225,37.689574,118.9040146,"66-131"
"7","Kiowa",-22.81,"Greensburg NE",1945-06-08,374117099193001,97,27,c(-99.327225, 37.689574),"1945","71-0",-99.327225,37.689574,118.9040146,"66-131"
"8","Kiowa",-22.39,"Greensburg NE",1945-09-13,374117099193001,97,27,c(-99.327225, 37.689574),"1945","71-0",-99.327225,37.689574,118.9040146,"66-131"
"9","Kiowa",-22.05,"Greensburg NE",1945-12-20,374117099193001,97,27,c(-99.327225, 37.689574),"1945","71-0",-99.327225,37.689574,118.9040146,"66-131"
"10","Harvey",-19.63,NA,1945-01-31,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"11","Harvey",-19.65,NA,1945-03-01,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"12","Harvey",-19.96,NA,1945-03-30,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"13","Harvey",-21.21,NA,1945-05-01,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"14","Harvey",-18.37,NA,1945-05-30,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"15","Harvey",-21.29,NA,1945-06-29,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"16","Harvey",-21.18,NA,1945-08-01,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"17","Harvey",-21,NA,1945-09-05,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"18","Harvey",-20.38,NA,1945-10-05,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"19","Harvey",-20.12,NA,1945-11-15,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"20","Harvey",-18.48,NA,1945-12-01,375625097305602,79,24,c(-97.518611, 37.94125),"1945","71-0",-97.518611,37.94125,166.8974304,"132-197"
"21","Grant",-66.62,NA,1945-01-24,374337101215501,67,27,c(-101.366294, 37.727068),"1945","71-0",-101.366294,37.727068,97.37741089,"66-131"
"22","Grant",-66.63,NA,1945-02-27,374337101215501,67,27,c(-101.366294, 37.727068),"1945","71-0",-101.366294,37.727068,97.37741089,"66-131"
"23","Grant",-66.57,NA,1945-08-17,374337101215501,67,27,c(-101.366294, 37.727068),"1945","71-0",-101.366294,37.727068,97.37741089,"66-131"
"24","Grant",-66.64,NA,1945-11-14,374337101215501,67,27,c(-101.366294, 37.727068),"1945","71-0",-101.366294,37.727068,97.37741089,"66-131"
"25","Sedgwick",-15.04,NA,1945-01-05,375039097234201,173,25,c(-97.396011, 37.844006),"1945","71-0",-97.396011,37.844006,65.01451111,"0-65"
"26","Sedgwick",-15.14,NA,1945-01-10,375039097234201,173,25,c(-97.396011, 37.844006),"1945","71-0",-97.396011,37.844006,65.01451111,"0-65"
