"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Stevens",-84.51,NA,1969-01-20,370105101085501,189,35,c(-101.149551, 37.01881),"1969","143-72",-101.149551,37.01881,421.7371826,"393-459"
"2","Seward",-109.3,"Liberal",1969-01-23,370023100550801,175,35,c(-100.917644, 37.005856),"1969","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-149.39,NA,1969-01-20,370625102021201,129,34,c(-102.035118, 37.105735),"1969","215-144",-102.035118,37.105735,10,"0-65"
"4","Morton",-42.07,NA,1969-01-20,370927101472401,129,33,c(-101.790299, 37.157098),"1969","71-0",-101.790299,37.157098,48.42269135,"0-65"
"5","Stevens",-89.4,NA,1969-01-20,370930101185001,189,33,c(-101.315057, 37.158091),"1969","143-72",-101.315057,37.158091,419.6160889,"393-459"
"6","Stevens",-78.83,NA,1969-01-20,371134101211701,189,33,c(-101.356026, 37.192606),"1969","143-72",-101.356026,37.192606,396.286377,"393-459"
"7","Morton",-80.19,NA,1969-01-20,371113101355101,129,33,c(-101.598766, 37.186991),"1969","143-72",-101.598766,37.186991,240.5841522,"198-262"
"8","Seward",-28.4,NA,1969-01-23,370918100453201,175,33,c(-100.759103, 37.154334),"1969","71-0",-100.759103,37.154334,342.2732544,"328-393"
"9","Sumner",-9.6,NA,1969-01-14,372751097140501,191,30,c(-97.235169, 37.464513),"1969","71-0",-97.235169,37.464513,NA,NA
"10","Meade",-41.3,NA,1969-01-23,372743100162501,119,30,c(-100.276361, 37.464943),"1969","71-0",-100.276361,37.464943,190.1746521,"132-197"
"11","Meade",-14.71,NA,1969-01-23,372452100153801,119,30,c(-100.262735, 37.417412),"1969","71-0",-100.262735,37.417412,244.6885071,"198-262"
"12","Meade",-13.18,NA,1969-04-08,372452100153801,119,30,c(-100.262735, 37.417412),"1969","71-0",-100.262735,37.417412,244.6885071,"198-262"
"13","Meade",-13.37,NA,1969-06-18,372452100153801,119,30,c(-100.262735, 37.417412),"1969","71-0",-100.262735,37.417412,244.6885071,"198-262"
"14","Meade",-16.08,NA,1969-09-09,372452100153801,119,30,c(-100.262735, 37.417412),"1969","71-0",-100.262735,37.417412,244.6885071,"198-262"
"15","Meade",-13.92,NA,1969-12-10,372452100153801,119,30,c(-100.262735, 37.417412),"1969","71-0",-100.262735,37.417412,244.6885071,"198-262"
"16","Sumner",-9.55,NA,1969-01-14,372626097134801,191,30,c(-97.231156, 37.441396),"1969","71-0",-97.231156,37.441396,NA,NA
"17","Stanton",-164.55,NA,1969-01-22,372428101555701,187,30,c(-101.932992, 37.409153),"1969","215-144",-101.932992,37.409153,10,"0-65"
"18","Haskell",-186.26,NA,1969-01-21,372456100435101,81,30,c(-100.730966, 37.415718),"1969","215-144",-100.730966,37.415718,229.6633148,"198-262"
"19","Haskell",-186.06,NA,1969-04-14,372456100435101,81,30,c(-100.730966, 37.415718),"1969","215-144",-100.730966,37.415718,229.6633148,"198-262"
"20","Seward",-203.45,"Sublette SW",1969-01-23,371641100594601,175,32,c(-100.996843, 37.278474),"1969","215-144",-100.996843,37.278474,202.8879242,"198-262"
"21","Seward",-226.56,NA,1969-01-23,371529101022001,175,32,c(-101.03981, 37.257989),"1969","287-216",-101.03981,37.257989,213.2106018,"198-262"
"22","Barber",-3.64,"GERLANE",1969-03-28,371414098334701,7,32,c(-98.565286, 37.238808),"1969","71-0",-98.565286,37.238808,NA,NA
"23","Barber",-3.19,"GERLANE",1969-06-25,371414098334701,7,32,c(-98.565286, 37.238808),"1969","71-0",-98.565286,37.238808,NA,NA
"24","Barber",-3.17,"GERLANE",1969-09-25,371414098334701,7,32,c(-98.565286, 37.238808),"1969","71-0",-98.565286,37.238808,NA,NA
"25","Barber",-3.73,"GERLANE",1969-12-23,371414098334701,7,32,c(-98.565286, 37.238808),"1969","71-0",-98.565286,37.238808,NA,NA
"26","Morton",-71.13,"Rolla NE",1969-01-20,371103101334301,129,33,c(-101.563638, 37.184785),"1969","71-0",-101.563638,37.184785,273.7145386,"263-328"
"27","Seward",-159.41,NA,1969-01-23,372112100390201,175,31,c(-100.651602, 37.354087),"1969","215-144",-100.651602,37.354087,252.283432,"198-262"
"28","Stevens",-164.3,NA,1969-01-20,371746101203601,189,32,c(-101.344782, 37.296243),"1969","215-144",-101.344782,37.296243,286.6643372,"263-328"
"29","Stanton",-117.76,NA,1969-01-22,372345101320801,187,30,c(-101.536087, 37.396583),"1969","143-72",-101.536087,37.396583,113.9638977,"66-131"
"30","Morton",-144.18,"Shore Airport SE",1969-01-25,372043101363101,129,31,c(-101.610442, 37.344952),"1969","215-144",-101.610442,37.344952,34.85247421,"0-65"
"31","Stevens",-241.25,"Moscow SE",1969-01-20,372128101065001,189,31,c(-101.113242, 37.358374),"1969","287-216",-101.113242,37.358374,128.8565826,"66-131"
"32","Grant",-29.91,NA,1969-01-22,372444101125601,67,30,c(-101.215409, 37.412301),"1969","71-0",-101.215409,37.412301,159.5099487,"132-197"
"33","Meade",-18.5,NA,1969-01-22,372316100125001,119,30,c(-100.215142, 37.391809),"1969","71-0",-100.215142,37.391809,183.5232239,"132-197"
