"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Seward",-112.53,"Liberal",1979-02-01,370023100550801,175,35,c(-100.917644, 37.005856),"1979","143-72",-100.917644,37.005856,479.9810486,"459-525"
"2","Morton",-43.7,NA,1979-02-02,370927101472401,129,33,c(-101.790299, 37.157098),"1979","71-0",-101.790299,37.157098,48.42269135,"0-65"
"3","Stevens",-95.85,NA,1979-02-02,370930101185001,189,33,c(-101.315057, 37.158091),"1979","143-72",-101.315057,37.158091,419.6160889,"393-459"
"4","Stevens",-79.51,NA,1979-02-02,371134101211701,189,33,c(-101.356026, 37.192606),"1979","143-72",-101.356026,37.192606,396.286377,"393-459"
"5","Meade",-67,NA,1979-02-01,372743100162501,119,30,c(-100.276361, 37.464943),"1979","71-0",-100.276361,37.464943,190.1746521,"132-197"
"6","Meade",-8.1,NA,1979-02-01,372452100153801,119,30,c(-100.262735, 37.417412),"1979","71-0",-100.262735,37.417412,244.6885071,"198-262"
"7","Meade",-9.08,NA,1979-03-05,372452100153801,119,30,c(-100.262735, 37.417412),"1979","71-0",-100.262735,37.417412,244.6885071,"198-262"
"8","Meade",-7.11,NA,1979-06-14,372452100153801,119,30,c(-100.262735, 37.417412),"1979","71-0",-100.262735,37.417412,244.6885071,"198-262"
"9","Meade",-7.86,NA,1979-09-05,372452100153801,119,30,c(-100.262735, 37.417412),"1979","71-0",-100.262735,37.417412,244.6885071,"198-262"
"10","Seward",-213.5,"Sublette SW",1979-02-02,371641100594601,175,32,c(-100.996843, 37.278474),"1979","215-144",-100.996843,37.278474,202.8879242,"198-262"
"11","Seward",-240.6,NA,1979-02-02,371529101022001,175,32,c(-101.03981, 37.257989),"1979","287-216",-101.03981,37.257989,213.2106018,"198-262"
"12","Barber",-3.66,"GERLANE",1979-04-06,371414098334701,7,32,c(-98.565286, 37.238808),"1979","71-0",-98.565286,37.238808,NA,NA
"13","Barber",-4.4,"GERLANE",1979-06-26,371414098334701,7,32,c(-98.565286, 37.238808),"1979","71-0",-98.565286,37.238808,NA,NA
"14","Barber",-5.02,"GERLANE",1979-10-09,371414098334701,7,32,c(-98.565286, 37.238808),"1979","71-0",-98.565286,37.238808,NA,NA
"15","Barber",-3.95,"GERLANE",1979-12-19,371414098334701,7,32,c(-98.565286, 37.238808),"1979","71-0",-98.565286,37.238808,NA,NA
"16","Morton",-74.75,"Rolla NE",1979-02-02,371103101334301,129,33,c(-101.563638, 37.184785),"1979","143-72",-101.563638,37.184785,273.7145386,"263-328"
"17","Stevens",-200.14,NA,1979-02-01,371746101203601,189,32,c(-101.344782, 37.296243),"1979","215-144",-101.344782,37.296243,286.6643372,"263-328"
"18","Stanton",-149.68,NA,1979-02-01,372345101320801,187,30,c(-101.536087, 37.396583),"1979","215-144",-101.536087,37.396583,113.9638977,"66-131"
"19","Morton",-179,"Shore Airport SE",1979-02-01,372043101363101,129,31,c(-101.610442, 37.344952),"1979","215-144",-101.610442,37.344952,34.85247421,"0-65"
"20","Meade",-96.02,NA,1979-02-01,371931100115502,119,31,c(-100.199692, 37.328903),"1979","143-72",-100.199692,37.328903,107.1641388,"66-131"
"21","Stevens",-266.26,"Moscow SE",1979-02-12,372128101065001,189,31,c(-101.113242, 37.358374),"1979","287-216",-101.113242,37.358374,128.8565826,"66-131"
"22","Grant",-48.42,NA,1979-02-01,372444101125601,67,30,c(-101.215409, 37.412301),"1979","71-0",-101.215409,37.412301,159.5099487,"132-197"
"23","Crawford",-228,NA,1979-09-27,372442094405801,37,30,c(-94.683327, 37.411901),"1979","287-216",-94.683327,37.411901,NA,NA
"24","Meade",-36.3,NA,1979-02-01,372316100125001,119,30,c(-100.215142, 37.391809),"1979","71-0",-100.215142,37.391809,183.5232239,"132-197"
"25","Grant",-193.48,NA,1979-02-01,372515101235101,67,30,c(-101.397232, 37.421715),"1979","215-144",-101.397232,37.421715,147.7418823,"132-197"
"26","Grant",-193.03,NA,1979-03-27,372515101235101,67,30,c(-101.397232, 37.421715),"1979","215-144",-101.397232,37.421715,147.7418823,"132-197"
"27","Grant",-193.74,NA,1979-06-13,372515101235101,67,30,c(-101.397232, 37.421715),"1979","215-144",-101.397232,37.421715,147.7418823,"132-197"
"28","Grant",-196.06,NA,1979-09-13,372515101235101,67,30,c(-101.397232, 37.421715),"1979","215-144",-101.397232,37.421715,147.7418823,"132-197"
"29","Stanton",-115.8,"Saunders",1979-02-01,372840102014101,187,29,c(-102.028654, 37.478867),"1979","143-72",-102.028654,37.478867,10,"0-65"
