"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-217.29,"ROLLA SE",1994-01-05,370136101360401,129,35,c(-101.600938, 37.025356),"1994","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-135.5,"Liberal",1994-01-10,370023100550801,175,35,c(-100.917644, 37.005856),"1994","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-91.34,"ELKHART NORTH",1994-01-04,370217101593801,129,35,c(-101.994048, 37.035692),"1994","143-72",-101.994048,37.035692,66.13626862,"66-131"
"4","Stevens",-174.1,"HUGOTON SW",1994-01-12,370246101261701,189,34,c(-101.438238, 37.046497),"1994","215-144",-101.438238,37.046497,332.7061157,"328-393"
"5","Morton",-150.59,NA,1994-01-04,370625102021201,129,34,c(-102.035118, 37.105735),"1994","215-144",-102.035118,37.105735,10,"0-65"
"6","Stevens",-101.03,NA,1994-01-12,370930101185001,189,33,c(-101.315057, 37.158091),"1994","143-72",-101.315057,37.158091,419.6160889,"393-459"
"7","Pratt",-33.44,"Sun City NE",1994-01-10,372902098473802,151,29,c(-98.793447, 37.48398),"1994","71-0",-98.793447,37.48398,119.3940887,"66-131"
"8","Pratt",-33.66,"Sun City NE",1994-04-04,372902098473802,151,29,c(-98.793447, 37.48398),"1994","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-33.82,"Sun City NE",1994-06-29,372902098473802,151,29,c(-98.793447, 37.48398),"1994","71-0",-98.793447,37.48398,119.3940887,"66-131"
"10","Pratt",-34.15,"Sun City NE",1994-10-03,372902098473802,151,29,c(-98.793447, 37.48398),"1994","71-0",-98.793447,37.48398,119.3940887,"66-131"
"11","Pratt",-33.41,"Sun City NE",1994-01-10,372902098473803,151,29,c(-98.793427, 37.483942),"1994","71-0",-98.793427,37.483942,119.3940887,"66-131"
"12","Pratt",-33.68,"Sun City NE",1994-04-04,372902098473803,151,29,c(-98.793427, 37.483942),"1994","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Pratt",-33.91,"Sun City NE",1994-06-29,372902098473803,151,29,c(-98.793427, 37.483942),"1994","71-0",-98.793427,37.483942,119.3940887,"66-131"
"14","Pratt",-34.12,"Sun City NE",1994-10-03,372902098473803,151,29,c(-98.793427, 37.483942),"1994","71-0",-98.793427,37.483942,119.3940887,"66-131"
"15","Stevens",-145.35,"WOODS",1994-01-12,370958101055501,189,33,c(-101.103341, 37.162395),"1994","215-144",-101.103341,37.162395,321.0385132,"263-328"
"16","Morton",-81.3,"Rolla NE",1994-01-05,371103101334301,129,33,c(-101.563638, 37.184785),"1994","143-72",-101.563638,37.184785,273.7145386,"263-328"
"17","Gray",-213.74,"Copeland SE",1994-01-13,373054100354402,69,29,c(-100.597732, 37.514304),"1994","215-144",-100.597732,37.514304,178.2752533,"132-197"
"18","Morton",-219.55,"Shore Airport SE",1994-01-05,372043101363101,129,31,c(-101.610442, 37.344952),"1994","287-216",-101.610442,37.344952,34.85247421,"0-65"
"19","Stevens",-298.94,"Moscow SE",1994-01-11,372128101065001,189,31,c(-101.113242, 37.358374),"1994","359-288",-101.113242,37.358374,128.8565826,"66-131"
"20","Meade",-33.27,"MEADE NE",1994-01-11,372446100160201,119,30,c(-100.270521, 37.416323),"1994","71-0",-100.270521,37.416323,260.5038452,"198-262"
"21","Meade",-70.38,"MEADE NE",1994-09-15,372446100160201,119,30,c(-100.270521, 37.416323),"1994","71-0",-100.270521,37.416323,260.5038452,"198-262"
"22","Sumner",-6.98,"CONWAY SPRINGS",1994-02-24,372317097434801,191,31,c(-97.73014, 37.386712),"1994","71-0",-97.73014,37.386712,NA,NA
"23","Grant",-230.85,NA,1994-01-04,372515101235101,67,30,c(-101.397232, 37.421715),"1994","287-216",-101.397232,37.421715,147.7418823,"132-197"
"24","Grant",-234.97,NA,1994-09-19,372515101235101,67,30,c(-101.397232, 37.421715),"1994","287-216",-101.397232,37.421715,147.7418823,"132-197"
"25","Stanton",-115.51,"Saunders",1994-01-04,372840102014101,187,29,c(-102.028654, 37.478867),"1994","143-72",-102.028654,37.478867,10,"0-65"
"26","Sumner",-18,"NORWICH",1994-02-24,372528097455901,191,30,c(-97.769317, 37.421033),"1994","71-0",-97.769317,37.421033,4.612901688,"0-65"
"27","Stanton",-200.94,"RICHFIELD NE",1994-01-04,372556101454002,187,30,c(-101.761947, 37.43234),"1994","215-144",-101.761947,37.43234,10,"0-65"
"28","Pratt",-54.96,"Isabel",1994-01-10,372818098345503,151,29,c(-98.582033, 37.470795),"1994","71-0",-98.582033,37.470795,110.6722717,"66-131"
"29","Pratt",-55.09,"Isabel",1994-04-04,372818098345503,151,29,c(-98.582033, 37.470795),"1994","71-0",-98.582033,37.470795,110.6722717,"66-131"
"30","Pratt",-55.78,"Isabel",1994-06-29,372818098345503,151,29,c(-98.582033, 37.470795),"1994","71-0",-98.582033,37.470795,110.6722717,"66-131"
"31","Pratt",-56.29,"Isabel",1994-10-03,372818098345503,151,29,c(-98.582033, 37.470795),"1994","71-0",-98.582033,37.470795,110.6722717,"66-131"
"32","Grant",-214.48,"Moscow NW",1994-01-05,372826101125501,67,30,c(-101.216446, 37.474564),"1994","215-144",-101.216446,37.474564,227.346344,"198-262"
"33","Grant",-254.32,"Moscow NW",1994-09-19,372826101125501,67,30,c(-101.216446, 37.474564),"1994","287-216",-101.216446,37.474564,227.346344,"198-262"
"34","Pratt",-32.32,"Sun City NE",1994-01-10,372838098470601,151,29,c(-98.784215, 37.477647),"1994","71-0",-98.784215,37.477647,107.6531219,"66-131"
"35","Pratt",-5.1,"Cairo",1994-01-11,373905098332501,151,27,c(-98.557288, 37.652069),"1994","71-0",-98.557288,37.652069,121.8390961,"66-131"
"36","Kiowa",-101.64,"BRENGAM",1994-01-11,373612099093801,97,28,c(-99.163669, 37.602918),"1994","143-72",-99.163669,37.602918,112.3295593,"66-131"
"37","Kingman",-7.53,"PENALOSA",1994-01-12,373819098154001,95,28,c(-98.261955, 37.640191),"1994","71-0",-98.261955,37.640191,25.90983963,"0-65"
"38","Kingman",-18.04,NA,1994-01-12,373951098082101,95,27,c(-98.136556, 37.664918),"1994","71-0",-98.136556,37.664918,7.476257324,"0-65"
"39","Haskell",-224.39,"Wild Horse Lake",1994-01-04,373929100453601,81,27,c(-100.761438, 37.658774),"1994","287-216",-100.761438,37.658774,205.5494995,"198-262"
"40","Kiowa",-68.48,"HAVILAND NE",1994-01-11,373938099043601,97,27,c(-99.079053, 37.659267),"1994","71-0",-99.079053,37.659267,94.57846832,"66-131"
"41","Seward",-224.2,"Plains SW",1994-01-12,371706100432201,175,32,c(-100.725734, 37.28585),"1994","287-216",-100.725734,37.28585,200.6348267,"198-262"
"42","Ford",-152.44,"FORT DODGE SW",1994-03-24,373652099575901,57,28,c(-99.969991, 37.619051),"1994","215-144",-99.969991,37.619051,88.33330536,"66-131"
"43","Ford",-148.28,"FORT DODGE SW",1994-09-20,373652099575901,57,28,c(-99.969991, 37.619051),"1994","215-144",-99.969991,37.619051,88.33330536,"66-131"
"44","Ford",-170.56,"FORT DODGE SW",1994-12-19,373652099575901,57,28,c(-99.969991, 37.619051),"1994","215-144",-99.969991,37.619051,88.33330536,"66-131"
"45","Ford",-47,"BUCKLIN SE",1994-01-04,373644099354101,57,28,c(-99.59493, 37.61657),"1994","71-0",-99.59493,37.61657,15.7140522,"0-65"
"46","Gray",-191,"Haggard",1994-01-13,373848100155901,69,28,c(-100.269121, 37.649852),"1994","215-144",-100.269121,37.649852,95.23243713,"66-131"
"47","Sedgwick",-32.15,NA,1994-03-16,373019097221301,173,29,c(-97.3699, 37.5047),"1994","71-0",-97.3699,37.5047,NA,NA
"48","Sedgwick",-33.58,NA,1994-09-15,373019097221301,173,29,c(-97.3699, 37.5047),"1994","71-0",-97.3699,37.5047,NA,NA
"49","Sedgwick",-33.12,NA,1994-12-09,373019097221301,173,29,c(-97.3699, 37.5047),"1994","71-0",-97.3699,37.5047,NA,NA
"50","Stanton",-89.57,"LYCAN SE",1994-01-04,373024102012003,187,29,c(-102.021939, 37.506623),"1994","143-72",-102.021939,37.506623,10,"0-65"
"51","Stanton",-96.58,"LYCAN SE",1994-09-22,373024102012003,187,29,c(-102.021939, 37.506623),"1994","143-72",-102.021939,37.506623,10,"0-65"
"52","Sedgwick",-14.39,NA,1994-03-16,373237097174501,173,29,c(-97.296152, 37.543628),"1994","71-0",-97.296152,37.543628,NA,NA
"53","Sedgwick",-13.84,NA,1994-09-15,373237097174501,173,29,c(-97.296152, 37.543628),"1994","71-0",-97.296152,37.543628,NA,NA
"54","Sedgwick",-13.63,NA,1994-12-09,373237097174501,173,29,c(-97.296152, 37.543628),"1994","71-0",-97.296152,37.543628,NA,NA
"55","Pratt",-99.07,"Coats",1994-01-10,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"56","Pratt",-99.18,"Coats",1994-04-04,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"57","Pratt",-99.32,"Coats",1994-06-29,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"58","Pratt",-99.55,"Coats",1994-10-03,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"59","Pratt",-99.47,"Coats",1994-10-07,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"60","Pratt",-99.5,"Coats",1994-10-18,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"61","Pratt",-99.5,"Coats",1994-11-16,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"62","Pratt",-99.54,"Coats",1994-12-16,373231098480401,151,29,c(-98.803, 37.5428),"1994","143-72",-98.803,37.5428,123.7307281,"66-131"
"63","Grant",-281.89,"Ulysses SW",1994-01-04,373009101234301,67,29,c(-101.394705, 37.503805),"1994","287-216",-101.394705,37.503805,195.8860016,"132-197"
"64","Kiowa",-156.43,"Mullinville",1994-01-10,373038099230801,97,29,c(-99.384835, 37.512637),"1994","215-144",-99.384835,37.512637,30.96618652,"0-65"
"65","Kiowa",-156.42,"Mullinville",1994-11-01,373038099230801,97,29,c(-99.384835, 37.512637),"1994","215-144",-99.384835,37.512637,30.96618652,"0-65"
"66","Stanton",-204.13,"Big Bow",1994-01-05,373031101350901,187,29,c(-101.585947, 37.50809),"1994","215-144",-101.585947,37.50809,157.9047699,"132-197"
"67","Kiowa",-133,"Greensburg",1994-01-11,373453099161501,97,28,c(-99.27149, 37.58288),"1994","143-72",-99.27149,37.58288,64.73886108,"0-65"
