"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-212.2,"ROLLA SE",1988-01-25,370136101360401,129,35,c(-101.600938, 37.025356),"1988","215-144",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-129.51,"Liberal",1988-01-27,370023100550801,175,35,c(-100.917644, 37.005856),"1988","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-78.42,"ELKHART NORTH",1988-01-26,370217101593801,129,35,c(-101.994048, 37.035692),"1988","143-72",-101.994048,37.035692,66.13626862,"66-131"
"4","Morton",-149.7,NA,1988-01-25,370625102021201,129,34,c(-102.035118, 37.105735),"1988","215-144",-102.035118,37.105735,10,"0-65"
"5","Stevens",-96.06,NA,1988-01-25,370930101185001,189,33,c(-101.315057, 37.158091),"1988","143-72",-101.315057,37.158091,419.6160889,"393-459"
"6","Pratt",-32.53,"Sun City NE",1988-01-04,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398,119.3940887,"66-131"
"7","Pratt",-33.32,"Sun City NE",1988-06-27,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398,119.3940887,"66-131"
"8","Pratt",-33.51,"Sun City NE",1988-10-10,372902098473802,151,29,c(-98.793447, 37.48398),"1988","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-33.04,"Sun City NE",1988-01-04,372902098473803,151,29,c(-98.793427, 37.483942),"1988","71-0",-98.793427,37.483942,119.3940887,"66-131"
"10","Pratt",-33.29,"Sun City NE",1988-06-27,372902098473803,151,29,c(-98.793427, 37.483942),"1988","71-0",-98.793427,37.483942,119.3940887,"66-131"
"11","Pratt",-33.53,"Sun City NE",1988-10-10,372902098473803,151,29,c(-98.793427, 37.483942),"1988","71-0",-98.793427,37.483942,119.3940887,"66-131"
"12","Seward",-221.63,"Sublette SW",1988-01-27,371641100594601,175,32,c(-100.996843, 37.278474),"1988","287-216",-100.996843,37.278474,202.8879242,"198-262"
"13","Seward",-253.81,NA,1988-01-27,371529101022001,175,32,c(-101.03981, 37.257989),"1988","287-216",-101.03981,37.257989,213.2106018,"198-262"
"14","Stevens",-132.51,"WOODS",1988-01-26,370958101055501,189,33,c(-101.103341, 37.162395),"1988","143-72",-101.103341,37.162395,321.0385132,"263-328"
"15","Morton",-77.47,"Rolla NE",1988-01-25,371103101334301,129,33,c(-101.563638, 37.184785),"1988","143-72",-101.563638,37.184785,273.7145386,"263-328"
"16","Morton",-203.73,"Shore Airport SE",1988-01-25,372043101363101,129,31,c(-101.610442, 37.344952),"1988","215-144",-101.610442,37.344952,34.85247421,"0-65"
