"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Cherokee",-262.4,"BAXTER SPRINGS",1961-07-18,370215094440301,21,34,c(-94.72917, 37.036502),"1961","287-216",-94.72917,37.036502,NA,NA
"2","Cherokee",-252,"BAXTER SPRINGS",1961-12-26,370215094440301,21,34,c(-94.72917, 37.036502),"1961","287-216",-94.72917,37.036502,NA,NA
"3","Sumner",-9.9,NA,1961-12-28,372751097140501,191,30,c(-97.235169, 37.464513),"1961","71-0",-97.235169,37.464513,NA,NA
"4","Meade",-14.7,NA,1961-03-08,372452100153801,119,30,c(-100.262735, 37.417412),"1961","71-0",-100.262735,37.417412,244.6885071,"198-262"
"5","Meade",-14.87,NA,1961-06-13,372452100153801,119,30,c(-100.262735, 37.417412),"1961","71-0",-100.262735,37.417412,244.6885071,"198-262"
"6","Meade",-15.2,NA,1961-09-12,372452100153801,119,30,c(-100.262735, 37.417412),"1961","71-0",-100.262735,37.417412,244.6885071,"198-262"
"7","Meade",-14.46,NA,1961-12-04,372452100153801,119,30,c(-100.262735, 37.417412),"1961","71-0",-100.262735,37.417412,244.6885071,"198-262"
"8","Grant",-139.85,NA,1961-02-13,372515101235101,67,30,c(-101.397232, 37.421715),"1961","143-72",-101.397232,37.421715,147.7418823,"132-197"
"9","Grant",-148.35,NA,1961-11-07,372515101235101,67,30,c(-101.397232, 37.421715),"1961","215-144",-101.397232,37.421715,147.7418823,"132-197"
"10","Sumner",-11.45,NA,1961-12-28,372659097142901,191,30,c(-97.242066, 37.450505),"1961","71-0",-97.242066,37.450505,NA,NA
"11","Sumner",-5.92,NA,1961-03-22,372659097142902,191,30,c(-97.242066, 37.450505),"1961","71-0",-97.242066,37.450505,NA,NA
"12","Sumner",-6.12,NA,1961-12-18,372659097142902,191,30,c(-97.242066, 37.450505),"1961","71-0",-97.242066,37.450505,NA,NA
"13","Morton",-162.18,NA,1961-02-13,371954101401701,129,31,c(-101.671708, 37.332267),"1961","215-144",-101.671708,37.332267,28.92772102,"0-65"
"14","Morton",-159.68,NA,1961-11-07,371954101401701,129,31,c(-101.671708, 37.332267),"1961","215-144",-101.671708,37.332267,28.92772102,"0-65"
"15","Cherokee",-10.69,"KIRKWOOD",1961-07-06,371704094422601,21,32,c(-94.706595, 37.285242),"1961","71-0",-94.706595,37.285242,NA,NA
"16","Gray",-86.01,NA,1961-01-04,373247100291101,69,29,c(-100.487352, 37.546669),"1961","143-72",-100.487352,37.546669,137.5526276,"132-197"
"17","Gray",-86.8,NA,1961-10-03,373247100291101,69,29,c(-100.487352, 37.546669),"1961","143-72",-100.487352,37.546669,137.5526276,"132-197"
"18","Ford",-95.47,"BUCKLIN",1961-01-17,373309099384901,57,29,c(-99.645121, 37.556441),"1961","143-72",-99.645121,37.556441,52.66797638,"0-65"
"19","Ford",-95.24,"BUCKLIN",1961-04-18,373309099384901,57,29,c(-99.645121, 37.556441),"1961","143-72",-99.645121,37.556441,52.66797638,"0-65"
"20","Ford",-95.48,"BUCKLIN",1961-07-18,373309099384901,57,29,c(-99.645121, 37.556441),"1961","143-72",-99.645121,37.556441,52.66797638,"0-65"
"21","Ford",-97.07,"BUCKLIN",1961-10-23,373309099384901,57,29,c(-99.645121, 37.556441),"1961","143-72",-99.645121,37.556441,52.66797638,"0-65"
"22","Grant",-104.6,NA,1961-01-31,373742101302001,67,28,c(-101.506413, 37.629336),"1961","143-72",-101.506413,37.629336,128.2467651,"66-131"
"23","Finney",-77.5,"COPELAND NW",1961-10-04,374426100395001,55,26,c(-100.664863, 37.742685),"1961","143-72",-100.664863,37.742685,142.4666748,"132-197"
"24","Kearny",-54.67,"LAKIN SE",1961-01-11,374557101215101,93,26,c(-101.365013, 37.766161),"1961","71-0",-101.365013,37.766161,34.62195206,"0-65"
"25","Sedgwick",-15.27,"Colwich",1961-01-12,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"26","Sedgwick",-15.37,"Colwich",1961-01-19,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"27","Sedgwick",-15.09,"Colwich",1961-02-22,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"28","Sedgwick",-15.11,"Colwich",1961-03-21,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"29","Sedgwick",-14.89,"Colwich",1961-04-20,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"30","Sedgwick",-14.99,"Colwich",1961-05-02,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"31","Sedgwick",-14.58,"Colwich",1961-05-15,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"32","Sedgwick",-14.82,"Colwich",1961-05-26,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"33","Sedgwick",-15.15,"Colwich",1961-06-05,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"34","Sedgwick",-15.02,"Colwich",1961-06-19,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"35","Sedgwick",-15.35,"Colwich",1961-06-30,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"36","Sedgwick",-15.77,"Colwich",1961-07-20,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"37","Sedgwick",-15.47,"Colwich",1961-08-07,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
"38","Sedgwick",-15.6,"Colwich",1961-08-22,374811097310301,173,26,c(-97.518721, 37.801457),"1961","71-0",-97.518721,37.801457,195.7327881,"132-197"
