"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Seward",-105.83,"Liberal",1970-01-21,370023100550801,175,35,c(-100.917644, 37.005856),"1970","143-72",-100.917644,37.005856,479.9810486,"459-525"
"2","Morton",-41.8,NA,1970-01-20,370927101472401,129,33,c(-101.790299, 37.157098),"1970","71-0",-101.790299,37.157098,48.42269135,"0-65"
"3","Stevens",-88.04,NA,1970-01-20,370930101185001,189,33,c(-101.315057, 37.158091),"1970","143-72",-101.315057,37.158091,419.6160889,"393-459"
"4","Stevens",-77.4,NA,1970-01-19,371134101211701,189,33,c(-101.356026, 37.192606),"1970","143-72",-101.356026,37.192606,396.286377,"393-459"
"5","Seward",-28.13,NA,1970-01-21,370918100453201,175,33,c(-100.759103, 37.154334),"1970","71-0",-100.759103,37.154334,342.2732544,"328-393"
"6","Sumner",-11,NA,1970-01-28,372751097140501,191,30,c(-97.235169, 37.464513),"1970","71-0",-97.235169,37.464513,NA,NA
"7","Meade",-39.3,NA,1970-01-22,372743100162501,119,30,c(-100.276361, 37.464943),"1970","71-0",-100.276361,37.464943,190.1746521,"132-197"
"8","Meade",-13.37,NA,1970-01-22,372452100153801,119,30,c(-100.262735, 37.417412),"1970","71-0",-100.262735,37.417412,244.6885071,"198-262"
"9","Meade",-13.59,NA,1970-03-11,372452100153801,119,30,c(-100.262735, 37.417412),"1970","71-0",-100.262735,37.417412,244.6885071,"198-262"
"10","Meade",-13.73,NA,1970-06-08,372452100153801,119,30,c(-100.262735, 37.417412),"1970","71-0",-100.262735,37.417412,244.6885071,"198-262"
"11","Meade",-15.03,NA,1970-09-08,372452100153801,119,30,c(-100.262735, 37.417412),"1970","71-0",-100.262735,37.417412,244.6885071,"198-262"
"12","Meade",-14.2,NA,1970-12-15,372452100153801,119,30,c(-100.262735, 37.417412),"1970","71-0",-100.262735,37.417412,244.6885071,"198-262"
"13","Sumner",-9.48,NA,1970-01-28,372626097134801,191,30,c(-97.231156, 37.441396),"1970","71-0",-97.231156,37.441396,NA,NA
"14","Seward",-204.03,"Sublette SW",1970-01-21,371641100594601,175,32,c(-100.996843, 37.278474),"1970","215-144",-100.996843,37.278474,202.8879242,"198-262"
"15","Seward",-225.2,NA,1970-01-21,371529101022001,175,32,c(-101.03981, 37.257989),"1970","287-216",-101.03981,37.257989,213.2106018,"198-262"
"16","Barber",-3.6,"GERLANE",1970-03-23,371414098334701,7,32,c(-98.565286, 37.238808),"1970","71-0",-98.565286,37.238808,NA,NA
"17","Barber",-3.74,"GERLANE",1970-06-24,371414098334701,7,32,c(-98.565286, 37.238808),"1970","71-0",-98.565286,37.238808,NA,NA
"18","Barber",-4.2,"GERLANE",1970-09-18,371414098334701,7,32,c(-98.565286, 37.238808),"1970","71-0",-98.565286,37.238808,NA,NA
"19","Barber",-4.08,"GERLANE",1970-12-21,371414098334701,7,32,c(-98.565286, 37.238808),"1970","71-0",-98.565286,37.238808,NA,NA
"20","Morton",-68.04,"Rolla NE",1970-01-20,371103101334301,129,33,c(-101.563638, 37.184785),"1970","71-0",-101.563638,37.184785,273.7145386,"263-328"
"21","Seward",-160.3,NA,1970-01-21,372112100390201,175,31,c(-100.651602, 37.354087),"1970","215-144",-100.651602,37.354087,252.283432,"198-262"
"22","Stevens",-164.31,NA,1970-01-19,371746101203601,189,32,c(-101.344782, 37.296243),"1970","215-144",-101.344782,37.296243,286.6643372,"263-328"
