"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Russell",-14.51,"Dorrance SW",2002-09-06,384751098414901,167,14,c(-98.695205, 38.800431),"2002","71-0",-98.695205,38.800431,NA,NA
"2","Russell",-14.76,"Dorrance SW",2002-10-18,384751098414901,167,14,c(-98.695205, 38.800431),"2002","71-0",-98.695205,38.800431,NA,NA
"3","Russell",-14.59,"Dorrance SW",2003-03-13,384751098414901,167,14,c(-98.695205, 38.800431),"2003","71-0",-98.695205,38.800431,NA,NA
"4","Russell",-14.7,"Dorrance SW",2003-10-08,384751098414901,167,14,c(-98.695205, 38.800431),"2003","71-0",-98.695205,38.800431,NA,NA
"5","Russell",-14.86,"Dorrance SW",2004-03-30,384751098414901,167,14,c(-98.695205, 38.800431),"2004","71-0",-98.695205,38.800431,NA,NA
"6","Russell",-14.17,"Dorrance SW",2004-07-07,384751098414901,167,14,c(-98.695205, 38.800431),"2004","71-0",-98.695205,38.800431,NA,NA
"7","Russell",-14.89,"Dorrance SW",2004-10-07,384751098414901,167,14,c(-98.695205, 38.800431),"2004","71-0",-98.695205,38.800431,NA,NA
"8","Russell",-14.65,"Dorrance SW",2005-03-31,384751098414901,167,14,c(-98.695205, 38.800431),"2005","71-0",-98.695205,38.800431,NA,NA
"9","Russell",-14.92,"Dorrance SW",2005-10-25,384751098414901,167,14,c(-98.695205, 38.800431),"2005","71-0",-98.695205,38.800431,NA,NA
"10","Russell",-14.99,"Dorrance SW",2006-03-28,384751098414901,167,14,c(-98.695205, 38.800431),"2006","71-0",-98.695205,38.800431,NA,NA
"11","Russell",-14.77,"Dorrance SW",2006-10-06,384751098414901,167,14,c(-98.695205, 38.800431),"2006","71-0",-98.695205,38.800431,NA,NA
"12","Russell",-14.53,"Dorrance SW",2007-03-19,384751098414901,167,14,c(-98.695205, 38.800431),"2007","71-0",-98.695205,38.800431,NA,NA
"13","Russell",-14.26,"Dorrance SW",2007-10-09,384751098414901,167,14,c(-98.695205, 38.800431),"2007","71-0",-98.695205,38.800431,NA,NA
"14","Russell",-14.46,"Dorrance SW",2008-03-06,384751098414901,167,14,c(-98.695205, 38.800431),"2008","71-0",-98.695205,38.800431,NA,NA
"15","Russell",-14.72,"Dorrance SW",2009-10-08,384751098414901,167,14,c(-98.695205, 38.800431),"2009","71-0",-98.695205,38.800431,NA,NA
"16","Russell",-14.48,"Dorrance SW",2010-03-18,384751098414901,167,14,c(-98.695205, 38.800431),"2010","71-0",-98.695205,38.800431,NA,NA
"17","Russell",-14.45,"Dorrance SW",2010-10-19,384751098414901,167,14,c(-98.695205, 38.800431),"2010","71-0",-98.695205,38.800431,NA,NA
"18","Russell",-15.1,"Dorrance SW",2012-03-13,384751098414901,167,14,c(-98.695205, 38.800431),"2012","71-0",-98.695205,38.800431,NA,NA
"19","Russell",-16.6,"Dorrance SW",2012-10-12,384751098414901,167,14,c(-98.695205, 38.800431),"2012","71-0",-98.695205,38.800431,NA,NA
"20","Russell",-16.8,"Dorrance SW",2013-03-19,384751098414901,167,14,c(-98.695205, 38.800431),"2013","71-0",-98.695205,38.800431,NA,NA
"21","Russell",-15.1,"Dorrance SW",2013-10-09,384751098414901,167,14,c(-98.695205, 38.800431),"2013","71-0",-98.695205,38.800431,NA,NA
"22","Russell",-15.03,"Dorrance SW",2014-03-12,384751098414901,167,14,c(-98.695205, 38.800431),"2014","71-0",-98.695205,38.800431,NA,NA
"23","Russell",-14.7,"Dorrance SW",2014-10-08,384751098414901,167,14,c(-98.695205, 38.800431),"2014","71-0",-98.695205,38.800431,NA,NA
"24","Russell",-15.04,"Dorrance SW",2015-03-12,384751098414901,167,14,c(-98.695205, 38.800431),"2015","71-0",-98.695205,38.800431,NA,NA
"25","Russell",-15.51,"Dorrance SW",2015-10-06,384751098414901,167,14,c(-98.695205, 38.800431),"2015","71-0",-98.695205,38.800431,NA,NA
