"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Stevens",-83.34,NA,1966-01-18,370105101085501,189,35,c(-101.149551, 37.01881),"1966","143-72",-101.149551,37.01881,421.7371826,"393-459"
"2","Seward",-103.75,"Liberal",1966-01-17,370023100550801,175,35,c(-100.917644, 37.005856),"1966","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Stevens",-91.57,NA,1966-01-18,370152101141301,189,35,c(-101.237623, 37.031459),"1966","143-72",-101.237623,37.031459,476.3217773,"459-525"
"4","Morton",-147.2,NA,1966-01-18,370625102021201,129,34,c(-102.035118, 37.105735),"1966","215-144",-102.035118,37.105735,10,"0-65"
"5","Morton",-41.1,NA,1966-01-18,370927101472401,129,33,c(-101.790299, 37.157098),"1966","71-0",-101.790299,37.157098,48.42269135,"0-65"
"6","Stevens",-83.85,NA,1966-01-18,370930101185001,189,33,c(-101.315057, 37.158091),"1966","143-72",-101.315057,37.158091,419.6160889,"393-459"
"7","Morton",-75.97,NA,1966-01-18,371113101355101,129,33,c(-101.598766, 37.186991),"1966","143-72",-101.598766,37.186991,240.5841522,"198-262"
"8","Sumner",-10.85,NA,1966-05-16,372751097140501,191,30,c(-97.235169, 37.464513),"1966","71-0",-97.235169,37.464513,NA,NA
"9","Meade",-34.76,NA,1966-01-17,372743100162501,119,30,c(-100.276361, 37.464943),"1966","71-0",-100.276361,37.464943,190.1746521,"132-197"
"10","Meade",-12.32,NA,1966-03-16,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412,244.6885071,"198-262"
"11","Meade",-13.57,NA,1966-06-07,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412,244.6885071,"198-262"
"12","Meade",-15.56,NA,1966-09-13,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412,244.6885071,"198-262"
"13","Meade",-15.09,NA,1966-12-12,372452100153801,119,30,c(-100.262735, 37.417412),"1966","71-0",-100.262735,37.417412,244.6885071,"198-262"
"14","Stanton",-182.58,NA,1966-01-24,372849101435701,187,29,c(-101.733099, 37.481129),"1966","215-144",-101.733099,37.481129,52.37406158,"0-65"
"15","Sumner",-9.82,NA,1966-05-16,372626097134801,191,30,c(-97.231156, 37.441396),"1966","71-0",-97.231156,37.441396,NA,NA
"16","Haskell",-182.16,NA,1966-01-18,372456100435101,81,30,c(-100.730966, 37.415718),"1966","215-144",-100.730966,37.415718,229.6633148,"198-262"
"17","Seward",-204,"Sublette SW",1966-01-01,371641100594601,175,32,c(-100.996843, 37.278474),"1966","215-144",-100.996843,37.278474,202.8879242,"198-262"
"18","Seward",-203.55,"Sublette SW",1966-01-17,371641100594601,175,32,c(-100.996843, 37.278474),"1966","215-144",-100.996843,37.278474,202.8879242,"198-262"
"19","Seward",-222.83,NA,1966-01-17,371529101022001,175,32,c(-101.03981, 37.257989),"1966","287-216",-101.03981,37.257989,213.2106018,"198-262"
"20","Barber",-3.81,"GERLANE",1966-01-26,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808,NA,NA
"21","Barber",-3.77,"GERLANE",1966-03-17,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808,NA,NA
"22","Barber",-4.09,"GERLANE",1966-06-28,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808,NA,NA
"23","Barber",-4.54,"GERLANE",1966-09-23,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808,NA,NA
"24","Barber",-4.29,"GERLANE",1966-12-20,371414098334701,7,32,c(-98.565286, 37.238808),"1966","71-0",-98.565286,37.238808,NA,NA
"25","Seward",-154.18,NA,1966-01-17,372112100390201,175,31,c(-100.651602, 37.354087),"1966","215-144",-100.651602,37.354087,252.283432,"198-262"
"26","Stanton",-102.9,NA,1966-01-18,372345101320801,187,30,c(-101.536087, 37.396583),"1966","143-72",-101.536087,37.396583,113.9638977,"66-131"
"27","Morton",-135.6,"Shore Airport SE",1966-01-18,372043101363101,129,31,c(-101.610442, 37.344952),"1966","143-72",-101.610442,37.344952,34.85247421,"0-65"
"28","Stevens",-236.42,"Moscow SE",1966-01-17,372128101065001,189,31,c(-101.113242, 37.358374),"1966","287-216",-101.113242,37.358374,128.8565826,"66-131"
"29","Grant",-23.6,NA,1966-09-01,372444101125601,67,30,c(-101.215409, 37.412301),"1966","71-0",-101.215409,37.412301,159.5099487,"132-197"
"30","Meade",-14,NA,1966-01-17,372316100125001,119,30,c(-100.215142, 37.391809),"1966","71-0",-100.215142,37.391809,183.5232239,"132-197"
"31","Grant",-164.64,NA,1966-01-17,372515101235101,67,30,c(-101.397232, 37.421715),"1966","215-144",-101.397232,37.421715,147.7418823,"132-197"
"32","Stanton",-119.83,"Saunders",1966-01-24,372840102014101,187,29,c(-102.028654, 37.478867),"1966","143-72",-102.028654,37.478867,10,"0-65"
"33","Sumner",-11.92,NA,1966-05-16,372659097142901,191,30,c(-97.242066, 37.450505),"1966","71-0",-97.242066,37.450505,NA,NA
"34","Sumner",-6.22,NA,1966-05-16,372659097142902,191,30,c(-97.242066, 37.450505),"1966","71-0",-97.242066,37.450505,NA,NA
"35","Grant",-131.32,"Moscow NW",1966-01-04,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"36","Grant",-130.42,"Moscow NW",1966-01-14,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"37","Grant",-124.89,"Moscow NW",1966-02-07,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"38","Grant",-122.78,"Moscow NW",1966-02-21,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"39","Grant",-120.64,"Moscow NW",1966-03-02,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"40","Grant",-137.6,"Moscow NW",1966-04-05,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"41","Grant",-161.24,"Moscow NW",1966-05-04,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"42","Grant",-162.74,"Moscow NW",1966-06-06,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"43","Grant",-161.83,"Moscow NW",1966-07-26,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"44","Grant",-168.7,"Moscow NW",1966-08-17,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"45","Grant",-150.42,"Moscow NW",1966-09-07,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"46","Grant",-140.45,"Moscow NW",1966-10-03,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"47","Grant",-135.72,"Moscow NW",1966-11-08,372826101125501,67,30,c(-101.216446, 37.474564),"1966","143-72",-101.216446,37.474564,227.346344,"198-262"
"48","Grant",-155.37,"Moscow NW",1966-12-05,372826101125501,67,30,c(-101.216446, 37.474564),"1966","215-144",-101.216446,37.474564,227.346344,"198-262"
"49","Haskell",-227.87,NA,1966-01-20,372819101003001,81,30,c(-101.007926, 37.472125),"1966","287-216",-101.007926,37.472125,185.7352448,"132-197"
"50","Haskell",-234.77,NA,1966-01-20,372827100533301,81,30,c(-100.892654, 37.47413),"1966","287-216",-100.892654,37.47413,231.7217865,"198-262"
"51","Meade",-165.55,NA,1966-01-17,372703100333301,119,30,c(-100.56023, 37.45202),"1966","215-144",-100.56023,37.45202,258.0777588,"198-262"
"52","Haskell",-202.02,NA,1966-01-18,372405100520501,81,30,c(-100.867689, 37.401376),"1966","215-144",-100.867689,37.401376,217.1811676,"198-262"
"53","Haskell",-154.83,"Wild Horse Lake",1966-01-18,373929100453601,81,27,c(-100.761438, 37.658774),"1966","215-144",-100.761438,37.658774,205.5494995,"198-262"
"54","Seward",-165.55,"Plains SW",1966-01-17,371706100432201,175,32,c(-100.725734, 37.28585),"1966","215-144",-100.725734,37.28585,200.6348267,"198-262"
"55","Seward",-187.7,NA,1966-01-17,372010100484001,175,31,c(-100.812693, 37.336021),"1966","215-144",-100.812693,37.336021,200.7607727,"198-262"
"56","Grant",-74,NA,1966-01-15,373036101281301,67,29,c(-101.470234, 37.510504),"1966","143-72",-101.470234,37.510504,194.1110687,"132-197"
"57","Gray",-144.64,"Copeland SE",1966-01-17,373054100354401,69,29,c(-100.597631, 37.515029),"1966","215-144",-100.597631,37.515029,176.6936951,"132-197"
"58","Stanton",-82.68,"Big Bow",1966-01-25,373031101350901,187,29,c(-101.585947, 37.50809),"1966","143-72",-101.585947,37.50809,157.9047699,"132-197"
"59","Stanton",-221.26,NA,1966-01-24,373018101521101,187,29,c(-101.869836, 37.506198),"1966","287-216",-101.869836,37.506198,10,"0-65"
"60","Gray",-87.8,NA,1966-01-17,373247100291101,69,29,c(-100.487352, 37.546669),"1966","143-72",-100.487352,37.546669,137.5526276,"132-197"
"61","Gray",-94.9,NA,1966-09-13,373247100291101,69,29,c(-100.487352, 37.546669),"1966","143-72",-100.487352,37.546669,137.5526276,"132-197"
"62","Gray",-92.83,NA,1966-12-12,373247100291101,69,29,c(-100.487352, 37.546669),"1966","143-72",-100.487352,37.546669,137.5526276,"132-197"
"63","Ford",-96.27,"BUCKLIN",1966-03-18,373309099384901,57,29,c(-99.645121, 37.556441),"1966","143-72",-99.645121,37.556441,52.66797638,"0-65"
"64","Ford",-97.21,"BUCKLIN",1966-06-28,373309099384901,57,29,c(-99.645121, 37.556441),"1966","143-72",-99.645121,37.556441,52.66797638,"0-65"
"65","Ford",-97.65,"BUCKLIN",1966-09-23,373309099384901,57,29,c(-99.645121, 37.556441),"1966","143-72",-99.645121,37.556441,52.66797638,"0-65"
"66","Ford",-97.2,"BUCKLIN",1966-12-22,373309099384901,57,29,c(-99.645121, 37.556441),"1966","143-72",-99.645121,37.556441,52.66797638,"0-65"
"67","Stanton",-212.29,NA,1966-01-24,373202101523501,187,29,c(-101.876551, 37.535387),"1966","215-144",-101.876551,37.535387,10,"0-65"
"68","Grant",-247.89,NA,1966-01-17,373206101053101,67,29,c(-101.092365, 37.53486),"1966","287-216",-101.092365,37.53486,195.7415619,"132-197"
"69","Grant",-120.3,NA,1966-01-17,373742101302001,67,28,c(-101.506413, 37.629336),"1966","143-72",-101.506413,37.629336,128.2467651,"66-131"
"70","Stanton",-117,NA,1966-01-18,373627101411301,187,28,c(-101.687644, 37.607912),"1966","143-72",-101.687644,37.607912,105.6855774,"66-131"
"71","Haskell",-167,NA,1966-01-18,373154100411301,81,29,c(-100.687752, 37.532098),"1966","215-144",-100.687752,37.532098,186.543808,"132-197"
"72","Finney",-80.35,"COPELAND NW",1966-01-25,374426100395001,55,26,c(-100.664863, 37.742685),"1966","143-72",-100.664863,37.742685,142.4666748,"132-197"
"73","Kingman",-1.48,"KINGMAN NW",1966-12-06,374123098092701,95,27,c(-98.158527, 37.690176),"1966","71-0",-98.158527,37.690176,34.11995697,"0-65"
"74","Sedgwick",-7.22,NA,1966-04-26,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"75","Sedgwick",-7.56,NA,1966-05-31,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"76","Sedgwick",-7.92,NA,1966-07-01,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"77","Sedgwick",-7.05,NA,1966-07-28,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"78","Sedgwick",-8.4,NA,1966-11-04,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"79","Sedgwick",-8.26,NA,1966-11-29,374540097231601,173,26,c(-97.38869, 37.75874),"1966","71-0",-97.38869,37.75874,28.23189735,"0-65"
"80","Sedgwick",-7.32,NA,1966-04-26,374606097234901,173,26,c(-97.397952, 37.765973),"1966","71-0",-97.397952,37.765973,54.73475647,"0-65"
"81","Sedgwick",-7.71,NA,1966-05-31,374606097234901,173,26,c(-97.397952, 37.765973),"1966","71-0",-97.397952,37.765973,54.73475647,"0-65"
