"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Seward",-107.72,"Liberal",1973-01-19,370023100550801,175,35,c(-100.917644, 37.005856),"1973","143-72",-100.917644,37.005856,479.9810486,"459-525"
"2","Morton",-42.1,NA,1973-02-07,370927101472401,129,33,c(-101.790299, 37.157098),"1973","71-0",-101.790299,37.157098,48.42269135,"0-65"
"3","Stevens",-90.72,NA,1973-01-23,370930101185001,189,33,c(-101.315057, 37.158091),"1973","143-72",-101.315057,37.158091,419.6160889,"393-459"
"4","Stevens",-77.92,NA,1973-01-24,371134101211701,189,33,c(-101.356026, 37.192606),"1973","143-72",-101.356026,37.192606,396.286377,"393-459"
"5","Meade",-44,NA,1973-01-24,372743100162501,119,30,c(-100.276361, 37.464943),"1973","71-0",-100.276361,37.464943,190.1746521,"132-197"
"6","Meade",-8.03,NA,1973-01-24,372452100153801,119,30,c(-100.262735, 37.417412),"1973","71-0",-100.262735,37.417412,244.6885071,"198-262"
"7","Meade",-8,NA,1973-03-06,372452100153801,119,30,c(-100.262735, 37.417412),"1973","71-0",-100.262735,37.417412,244.6885071,"198-262"
"8","Meade",-6.07,NA,1973-06-20,372452100153801,119,30,c(-100.262735, 37.417412),"1973","71-0",-100.262735,37.417412,244.6885071,"198-262"
"9","Meade",-8.05,NA,1973-09-07,372452100153801,119,30,c(-100.262735, 37.417412),"1973","71-0",-100.262735,37.417412,244.6885071,"198-262"
"10","Meade",-7.75,NA,1973-12-21,372452100153801,119,30,c(-100.262735, 37.417412),"1973","71-0",-100.262735,37.417412,244.6885071,"198-262"
"11","Seward",-206.25,"Sublette SW",1973-01-19,371641100594601,175,32,c(-100.996843, 37.278474),"1973","215-144",-100.996843,37.278474,202.8879242,"198-262"
"12","Seward",-231.59,NA,1973-01-19,371529101022001,175,32,c(-101.03981, 37.257989),"1973","287-216",-101.03981,37.257989,213.2106018,"198-262"
"13","Barber",-2.3,"GERLANE",1973-03-19,371414098334701,7,32,c(-98.565286, 37.238808),"1973","71-0",-98.565286,37.238808,NA,NA
"14","Barber",-4,"GERLANE",1973-06-29,371414098334701,7,32,c(-98.565286, 37.238808),"1973","71-0",-98.565286,37.238808,NA,NA
"15","Barber",-3.1,"GERLANE",1973-09-25,371414098334701,7,32,c(-98.565286, 37.238808),"1973","71-0",-98.565286,37.238808,NA,NA
"16","Morton",-69.27,"Rolla NE",1973-02-06,371103101334301,129,33,c(-101.563638, 37.184785),"1973","71-0",-101.563638,37.184785,273.7145386,"263-328"
"17","Seward",-166.64,NA,1973-01-18,372112100390201,175,31,c(-100.651602, 37.354087),"1973","215-144",-100.651602,37.354087,252.283432,"198-262"
"18","Stevens",-171.68,NA,1973-01-23,371746101203601,189,32,c(-101.344782, 37.296243),"1973","215-144",-101.344782,37.296243,286.6643372,"263-328"
