"","countyname","depth_to_water","town","date","ID","countycode","township","geometry","year2","depth","long","lat","sat","satcut"
"1","Morton",-218.47,"ROLLA SE",1992-01-08,370136101360401,129,35,c(-101.600938, 37.025356),"1992","287-216",-101.600938,37.025356,248.9849548,"198-262"
"2","Seward",-138.7,"Liberal",1992-01-07,370023100550801,175,35,c(-100.917644, 37.005856),"1992","143-72",-100.917644,37.005856,479.9810486,"459-525"
"3","Morton",-90.18,"ELKHART NORTH",1992-01-08,370217101593801,129,35,c(-101.994048, 37.035692),"1992","143-72",-101.994048,37.035692,66.13626862,"66-131"
"4","Stevens",-169,"HUGOTON SW",1992-01-09,370246101261701,189,34,c(-101.438238, 37.046497),"1992","215-144",-101.438238,37.046497,332.7061157,"328-393"
"5","Morton",-150.97,NA,1992-01-08,370625102021201,129,34,c(-102.035118, 37.105735),"1992","215-144",-102.035118,37.105735,10,"0-65"
"6","Stevens",-101.55,NA,1992-01-09,370930101185001,189,33,c(-101.315057, 37.158091),"1992","143-72",-101.315057,37.158091,419.6160889,"393-459"
"7","Pratt",-34.83,"Sun City NE",1992-01-08,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398,119.3940887,"66-131"
"8","Pratt",-34.62,"Sun City NE",1992-03-31,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398,119.3940887,"66-131"
"9","Pratt",-34.98,"Sun City NE",1992-07-09,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398,119.3940887,"66-131"
"10","Pratt",-34.85,"Sun City NE",1992-10-01,372902098473802,151,29,c(-98.793447, 37.48398),"1992","71-0",-98.793447,37.48398,119.3940887,"66-131"
"11","Pratt",-34.78,"Sun City NE",1992-01-08,372902098473803,151,29,c(-98.793427, 37.483942),"1992","71-0",-98.793427,37.483942,119.3940887,"66-131"
"12","Pratt",-34.85,"Sun City NE",1992-03-31,372902098473803,151,29,c(-98.793427, 37.483942),"1992","71-0",-98.793427,37.483942,119.3940887,"66-131"
"13","Pratt",-34.89,"Sun City NE",1992-07-09,372902098473803,151,29,c(-98.793427, 37.483942),"1992","71-0",-98.793427,37.483942,119.3940887,"66-131"
"14","Pratt",-34.8,"Sun City NE",1992-10-01,372902098473803,151,29,c(-98.793427, 37.483942),"1992","71-0",-98.793427,37.483942,119.3940887,"66-131"
"15","Seward",-240.02,"Sublette SW",1992-01-06,371641100594601,175,32,c(-100.996843, 37.278474),"1992","287-216",-100.996843,37.278474,202.8879242,"198-262"
"16","Stevens",-143.6,"WOODS",1992-01-08,370958101055501,189,33,c(-101.103341, 37.162395),"1992","143-72",-101.103341,37.162395,321.0385132,"263-328"
"17","Morton",-80.6,"Rolla NE",1992-01-08,371103101334301,129,33,c(-101.563638, 37.184785),"1992","143-72",-101.563638,37.184785,273.7145386,"263-328"
"18","Morton",-212.1,"Shore Airport SE",1992-01-08,372043101363101,129,31,c(-101.610442, 37.344952),"1992","215-144",-101.610442,37.344952,34.85247421,"0-65"
"19","Stevens",-295.25,"Moscow SE",1992-01-14,372128101065001,189,31,c(-101.113242, 37.358374),"1992","359-288",-101.113242,37.358374,128.8565826,"66-131"
"20","Meade",-37.76,"MEADE NE",1992-01-14,372446100160201,119,30,c(-100.270521, 37.416323),"1992","71-0",-100.270521,37.416323,260.5038452,"198-262"
"21","Meade",-33.08,"MEADE NE",1992-03-11,372446100160201,119,30,c(-100.270521, 37.416323),"1992","71-0",-100.270521,37.416323,260.5038452,"198-262"
"22","Meade",-50.72,"MEADE NE",1992-06-11,372446100160201,119,30,c(-100.270521, 37.416323),"1992","71-0",-100.270521,37.416323,260.5038452,"198-262"
"23","Sumner",-11.36,"CONWAY SPRINGS",1992-02-24,372317097434801,191,31,c(-97.73014, 37.386712),"1992","71-0",-97.73014,37.386712,NA,NA
"24","Grant",-229.8,NA,1992-01-08,372515101235101,67,30,c(-101.397232, 37.421715),"1992","287-216",-101.397232,37.421715,147.7418823,"132-197"
"25","Grant",-232.71,NA,1992-03-19,372515101235101,67,30,c(-101.397232, 37.421715),"1992","287-216",-101.397232,37.421715,147.7418823,"132-197"
"26","Grant",-233.39,NA,1992-09-09,372515101235101,67,30,c(-101.397232, 37.421715),"1992","287-216",-101.397232,37.421715,147.7418823,"132-197"
"27","Stanton",-111.78,"Saunders",1992-01-03,372840102014101,187,29,c(-102.028654, 37.478867),"1992","143-72",-102.028654,37.478867,10,"0-65"
"28","Stanton",-111.78,"Saunders",1992-01-08,372840102014101,187,29,c(-102.028654, 37.478867),"1992","143-72",-102.028654,37.478867,10,"0-65"
"29","Sumner",-19.91,"NORWICH",1992-02-24,372528097455901,191,30,c(-97.769317, 37.421033),"1992","71-0",-97.769317,37.421033,4.612901688,"0-65"
"30","Stanton",-203.59,"RICHFIELD NE",1992-01-08,372556101454002,187,30,c(-101.761947, 37.43234),"1992","215-144",-101.761947,37.43234,10,"0-65"
"31","Pratt",-55.49,"Isabel",1992-01-08,372818098345503,151,29,c(-98.582033, 37.470795),"1992","71-0",-98.582033,37.470795,110.6722717,"66-131"
